GeneNames	Score
SLC44A3	2.27218088080749e-09
NRG2	2.26999748576202e-09
CHAC2	2.2695376610271e-09
DGKG	2.26933643789706e-09
DGKK	2.26933643789706e-09
CHD2	2.26854620740382e-09
EVL	2.26761898817926e-09
TAX1BP1	2.26605345717089e-09
PROX1	2.26588294411593e-09
CSTB	2.26442031919611e-09
GPR45	2.26361408446668e-09
MYL6	2.26273055209716e-09
TICAM2	2.26264310344775e-09
CYLD	2.26212596903993e-09
IDH3A	2.26115797845042e-09
MINK1	2.257001390165e-09
PEX3	2.2562932717603e-09
COLEC12	2.2562003081049e-09
MYO18A	2.25588676924345e-09
DGKA	2.25258685070399e-09
FAM189A2	2.25073994673905e-09
OGDH	2.25015254715542e-09
SNX5	2.24987851211154e-09
RFFL	2.24931018119579e-09
ABCG5	2.24911072470594e-09
CPB2	2.2487028520029e-09
VPS37B	2.2473639149342e-09
NIPAL1	2.24611609724422e-09
BTLA	2.24177138297406e-09
CERS2	2.24059614402838e-09
ZSCAN26	2.24051894936862e-09
MED21	2.23940128923056e-09
BIRC6	2.23842049418736e-09
PDYN	2.23828052819307e-09
HMCES	2.23539243514793e-09
PMAIP1	2.23491493784336e-09
MRPL40	2.23296501410835e-09
WNT6	2.23237455482371e-09
CD81	2.23157824553544e-09
COPG2	2.22701807882713e-09
CLEC4G	2.22668369629382e-09
LAGE3	2.22509651419928e-09
UNC45A	2.22380880759944e-09
PPIL2	2.22217854616025e-09
HSFX1	2.22183927840529e-09
ANXA8	2.22158121762365e-09
TTC9C	2.22122962740641e-09
TOMM6	2.22096443994873e-09
ZNRF2P1	2.21911299676511e-09
UQCC3	2.21834519766837e-09
HTATSF1	2.2180717961947e-09
C12orf43	2.21802528506955e-09
ZFAND4	2.21426953132028e-09
JTB	2.21399079222753e-09
KIF9	2.21340900912051e-09
TNFRSF13C	2.211338381068e-09
MBD4	2.21101928960418e-09
HAGH	2.21092260824069e-09
CGB5	2.21017936565509e-09
TBC1D4	2.20988651023008e-09
IL18RAP	2.20823977092608e-09
HAMP	2.20821245252996e-09
RPL7L1	2.20699007775429e-09
SPTLC1	2.20681312565102e-09
CYB5B	2.20591044838273e-09
STK10	2.20578277268642e-09
FAM74A4	2.2048851419112e-09
CYP2U1	2.20446648869109e-09
MSH5	2.20426326663153e-09
RCBTB1	2.20382214103179e-09
ATAD2B	2.20375355170173e-09
SLC38A1	2.2025219017663e-09
C9orf72	2.20245910191027e-09
CGB8	2.20158455088518e-09
ZNRF2	2.2012325140941e-09
STAP2	2.20120864895595e-09
MRPL23	2.20099905109216e-09
CD38	2.20051636257227e-09
ZNF407	2.19899300691233e-09
ZNF398	2.19879339329888e-09
TMEM8A	2.19841776585327e-09
POLG2	2.19767684932693e-09
HOXB7	2.19673258142982e-09
CBLN4	2.1950942608473e-09
TFF3	2.19428267419043e-09
EIF5	2.19398361876455e-09
HLA-DOA	2.19386767524787e-09
MRPL13	2.19287898128405e-09
SOX13	2.19274133194189e-09
CLN8	2.19186910101814e-09
CRYBA1	2.19121848032441e-09
HMGXB3	2.19098532324295e-09
SLFN5	2.19091456469222e-09
PRRG1	2.19059125808526e-09
CPNE1	2.18926525419057e-09
UROS	2.18864027311944e-09
PDCD6	2.18821486656983e-09
WIPI2	2.18784918969884e-09
GIPC2	2.18759149523046e-09
ACSL6	2.18584107683224e-09
JARID2	2.18560781284764e-09
GIP	2.18467435451462e-09
MAP3K12	2.18437614502829e-09
TMEM51	2.18363730777614e-09
FPR3	2.18087897271823e-09
TFF1	2.17979080980233e-09
ATP5G3	2.17873555154028e-09
BTBD1	2.17840505588787e-09
BAG1	2.17801240234773e-09
WAPL	2.17558309670184e-09
HHLA3	2.17357034808174e-09
FOXI1	2.17327351614674e-09
TH	2.17268351911583e-09
PFAS	2.17257266212557e-09
SYF2	2.17080110293194e-09
CSGALNACT2	2.17043503186553e-09
PLXNB3	2.1701049390568e-09
CYP4F12	2.16958614344491e-09
SLC23A1	2.1652587527666e-09
UGT2B17	2.16494896119123e-09
LCE1B	2.16329431374441e-09
LGI4	2.16307645489191e-09
CCDC146	2.16305550285277e-09
RHOBTB1	2.16262748989146e-09
FARP2	2.1604681241374e-09
GPNMB	2.15989164652233e-09
CFL2	2.15823817188505e-09
PTPN21	2.15785661311635e-09
B4GALT3	2.15763645010622e-09
MAP2K5	2.15656682936642e-09
SSBP3	2.15651461931538e-09
NCLN	2.15562578891093e-09
CPSF3L	2.15495194721370e-09
TRPC4AP	2.15476548730235e-09
BIRC7	2.15368451750823e-09
PTPN4	2.15299139343592e-09
DDX17	2.15138237856423e-09
ANGPTL3	2.15091589579595e-09
CCDC170	2.1509011030582e-09
COCH	2.15005581082243e-09
SUPT7L	2.14937880192954e-09
DEC1	2.1464538781522e-09
FBXO32	2.1460562493901e-09
ZNF101	2.14373363463542e-09
ACSBG2	2.14368985613838e-09
DUSP2	2.14368448037807e-09
ZNF273	2.14298916536283e-09
JADE2	2.14076512311505e-09
ZNF232	2.14059690257687e-09
COX1	2.14049683692558e-09
COX3	2.14049683692558e-09
ZC3H10	2.13980997212077e-09
OR2J3	2.13790673731837e-09
TLR5	2.13773761087373e-09
FAM98A	2.13607910213737e-09
LTK	2.13534096417444e-09
ZNF646	2.1350365725915e-09
DUSP9	2.13491780862913e-09
NKAPL	2.13304896128572e-09
ACAP2	2.13236662892397e-09
ADAP2	2.13171114469495e-09
PDIA5	2.13155624802392e-09
SCARA3	2.13155082760838e-09
ANKRD17	2.1313771355915e-09
BLOC1S1	2.1308613312941e-09
CPT1A	2.12950850546754e-09
LLGL1	2.12867992113817e-09
ARSF	2.12757851920372e-09
UGT1A10	2.1275368170243e-09
SSTR3	2.12695395870946e-09
PTPRE	2.12295042711487e-09
RAB39A	2.1220674184191e-09
TLX2	2.12188407642372e-09
KLF8	2.12156526455582e-09
EID1	2.12140861504672e-09
C22orf39	2.12111479534007e-09
AK6	2.12006095114603e-09
DMGDH	2.11852138760042e-09
TSSC4	2.11818286165847e-09
DYDC1	2.11795384524418e-09
MGMT	2.117422649883e-09
CLEC4E	2.11604625081119e-09
RASSF8	2.11513305334706e-09
AAK1	2.11083155917165e-09
PAX5	2.11075399852423e-09
AP1S2	2.11074989475742e-09
RNASE1	2.11049215429343e-09
AURKC	2.10993762079165e-09
MAK16	2.10939002903541e-09
POU2AF1	2.10891810771569e-09
HAUS4	2.10851364954142e-09
TINAGL1	2.10828711222967e-09
GNAT2	2.1076274859777e-09
RBM48	2.10743273929672e-09
NECAB1	2.10710319232271e-09
DUSP5	2.10619414076784e-09
CRBN	2.10596247256814e-09
SLC9A9	2.10548589369728e-09
PDLIM4	2.10449492212523e-09
LCE3C	2.10414733378984e-09
EXOC4	2.1029096582885e-09
ARHGAP27	2.1023850272789e-09
TMLHE	2.10220289038427e-09
PYGO1	2.10217412944738e-09
FAM175B	2.10192967655776e-09
AHNAK	2.10133204988762e-09
APBA3	2.10003547581936e-09
GRIN3A	2.09900506855708e-09
TRAPPC2P1	2.09888935649511e-09
MRVI1	2.09818056234774e-09
AGR2	2.09796730822165e-09
CRHR2	2.09522117978145e-09
CDHR1	2.09449499005692e-09
TCTEX1D2	2.09360259834572e-09
FAM110B	2.09324217952753e-09
HR	2.09236258510145e-09
USP28	2.09211135741598e-09
PDK4	2.09165656753392e-09
ACTR1B	2.09144415141e-09
NNMT	2.09137303112158e-09
MTUS1	2.09135669104863e-09
NLGN4Y	2.09130285830214e-09
CHST13	2.09036458959074e-09
CHST15	2.09036458959074e-09
CHST7	2.09036458959074e-09
UST	2.09036458959074e-09
SLC13A2	2.08990640886404e-09
LRIF1	2.08983052108886e-09
ASB6	2.08864703369067e-09
NOTCH2NL	2.08802930049189e-09
GSTK1	2.0847998084431e-09
MYH10	2.08383962649041e-09
PDE2A	2.08306973802906e-09
KIAA1524	2.0825614950579e-09
BHMT	2.08238465236639e-09
C19orf24	2.08156084268254e-09
RTN1	2.0792053026567e-09
CD226	2.07856489964241e-09
SHROOM1	2.07808627563465e-09
MYL12B	2.0756337821955e-09
MYH2	2.07540829589369e-09
FFAR2	2.07367893348117e-09
SNX21	2.07312191011843e-09
ARHGAP12	2.0728732243708e-09
PRDX6	2.07257094696551e-09
IL15RA	2.07132425414054e-09
CHST11	2.07089004721363e-09
NDUFV2	2.06981082297777e-09
SAMSN1	2.0696284808855e-09
RGS18	2.06912731838185e-09
VPS4A	2.06703401374828e-09
SPINT2	2.06648712306598e-09
RNMT	2.06595292092117e-09
UBE2F	2.06564881026711e-09
INTS3	2.06529685729938e-09
ECHDC2	2.06455999988596e-09
CHRM1	2.06357550968346e-09
WDR60	2.06344795798205e-09
AGXT	2.06234373440317e-09
MYLIP	2.06183773785753e-09
MFSD10	2.06139031516815e-09
TDRP	2.06098820777715e-09
ANXA6	2.06027898030565e-09
COX2	2.05982684324915e-09
C1orf112	2.05980889454146e-09
REC8	2.0594305249161e-09
KDELR2	2.05845909850777e-09
OR2W1	2.05728044315113e-09
ORAI2	2.05645526979349e-09
CD48	2.05644770228558e-09
ZNF419	2.05520276470508e-09
KIF3C	2.05492425665179e-09
NFE2	2.05453488714392e-09
BTG1	2.05379396635731e-09
IREB2	2.05378362291314e-09
SPAG1	2.05346308306884e-09
MRPS11	2.05313494491262e-09
CLPX	2.05266977912129e-09
GPATCH8	2.05266204286235e-09
FHOD3	2.05209782796517e-09
STRN4	2.05206428653893e-09
CHORDC1	2.05036840316198e-09
KLHL20	2.04990470267478e-09
PCSK9	2.04967874068381e-09
C19orf33	2.04895352857841e-09
SCARA5	2.04850614647364e-09
CSN3	2.04826720069329e-09
PCDHGB6	2.04794486558673e-09
FXR2	2.04780947228185e-09
FCN2	2.04711145313247e-09
ATP6V1D	2.04131615941756e-09
ANAPC13	2.04121466580368e-09
LGALS2	2.04110749582065e-09
PRRG4	2.03985572310494e-09
FBXW2	2.03952757605325e-09
LYPLA1	2.03808702336178e-09
CDK13	2.03762379192505e-09
RYK	2.03721715369749e-09
MTRR	2.03573320756477e-09
BNIPL	2.03197247758907e-09
CAPN11	2.03161974783535e-09
MUC1	2.03069733997258e-09
CLDN7	2.03063546842951e-09
MYL7	2.03006462983322e-09
CD6	2.02986367025282e-09
INTS5	2.02910758276121e-09
ZNF32	2.02868294085814e-09
ST13	2.02669002690161e-09
ASNA1	2.02621890236581e-09
VSIG4	2.02606676220064e-09
ABI3BP	2.02599763791572e-09
ERRFI1	2.02543000762835e-09
RSC1A1	2.02444739519565e-09
SIRT7	2.02287975971102e-09
SLC25A38	2.02008350319728e-09
CRELD1	2.01986530562711e-09
UTP4	2.01881345667106e-09
PPP1R13B	2.01711365109272e-09
THAP7	2.01594277319179e-09
DFFB	2.01592800476079e-09
CERK	2.01297182765751e-09
KLF2	2.01192087053373e-09
DPM3	2.01174975199735e-09
FUBP3	2.01115840115458e-09
OR52N4	2.01111567899957e-09
MRPL1	2.01066456864825e-09
PAN2	2.00956444363186e-09
ERP29	2.00923169426344e-09
SGSH	2.00800583369635e-09
FSCN1	2.0076317179362e-09
ABR	2.00696266593154e-09
GUCA1B	2.00676718134046e-09
CDH6	2.00676160694106e-09
CCDC53	2.00591241034476e-09
APC2	2.0051789380084e-09
NATD1	2.0050890690824e-09
ATP5G1	2.00450693030638e-09
PPRC1	2.00382841910534e-09
TFEC	2.00224018153599e-09
CNOT11	2.00115852556723e-09
SNAPC3	1.99860730605509e-09
SPSB1	1.99727195776943e-09
CARNS1	1.99720275592451e-09
VNN1	1.99701068464447e-09
ABCE1	1.99578587430398e-09
CATIP	1.99526315722253e-09
GMCL1	1.99424253190306e-09
SUMF2	1.99374523863878e-09
MCOLN3	1.99293370816205e-09
MRPL57	1.99227246912889e-09
RAPH1	1.99176160340636e-09
GREB1	1.99168943051699e-09
MGRN1	1.99163805131703e-09
JOSD1	1.99151298108349e-09
LLPH	1.99119121135214e-09
NDUFAF2	1.99041589368284e-09
CDH4	1.98935327168305e-09
ZRSR2	1.98733916379547e-09
MAP4K3	1.98703625871119e-09
TGFBR3	1.98702487602317e-09
CARTPT	1.98638448341385e-09
PLAC9	1.98334379510898e-09
TRPC4	1.98177054557492e-09
CRYL1	1.98097904751013e-09
MTMR12	1.98089081887484e-09
IL3	1.98088233702865e-09
DENND2A	1.9808789001922e-09
SSSCA1	1.98085296979936e-09
TSPAN6	1.9800478066558e-09
CASZ1	1.97856583579483e-09
ARHGEF9	1.97472359440573e-09
CHRNE	1.97368180815441e-09
ITGAD	1.97348876203758e-09
ZNF853	1.97166423802175e-09
LGALS14	1.97080531770332e-09
MAB21L3	1.97020524349265e-09
EGFL6	1.96925089078093e-09
HAVCR1	1.96878412461137e-09
CS	1.96854328879055e-09
TMEM165	1.96823903047912e-09
CARKD	1.9671342237347e-09
ZNF202	1.9667806121022e-09
MPI	1.96636636885304e-09
CD53	1.96616646899654e-09
SLC26A4	1.96612441107659e-09
EBF1	1.96580785639397e-09
INO80	1.96482312044094e-09
SETD3	1.96427537683882e-09
SOX6	1.96311188674443e-09
PVRL3	1.96249901479293e-09
OTX1	1.96244482001359e-09
VIPR2	1.96186694871463e-09
ZNF679	1.96169976821391e-09
BOLL	1.96100535417384e-09
NEUROG3	1.96015468567994e-09
TSHZ2	1.95882637668212e-09
MUSTN1	1.95868636855788e-09
TM9SF2	1.95833931849486e-09
MMS22L	1.95824415183487e-09
CKM	1.95707223898653e-09
LINC00242	1.95676125922801e-09
GNL2	1.95665339621712e-09
CNTF	1.95644088407767e-09
CCDC185	1.95550974793802e-09
TRPV5	1.95519655177933e-09
SLC12A3	1.95456336629799e-09
ZNF488	1.95389643962748e-09
CHSY3	1.95378995742433e-09
C1QTNF1	1.95368612129132e-09
UBOX5	1.95247773552138e-09
LALBA	1.95244090508516e-09
PARP10	1.95228089179103e-09
MEFV	1.95096009541565e-09
CLPTM1L	1.95072292684046e-09
PANK1	1.9503815583348e-09
IKBKE	1.94975340448358e-09
SLC29A2	1.94930552152598e-09
DENND1C	1.94875165090372e-09
INCA1	1.94873678774753e-09
TMEM8B	1.94814673096102e-09
USP33	1.94781719098431e-09
RUBCN	1.94597459138386e-09
EPB41L2	1.94585491404449e-09
SCAMP3	1.9458521668264e-09
CTNNBIP1	1.94568233158588e-09
ZNF165	1.94539464293194e-09
COL4A6	1.94509060697529e-09
DUSP8	1.94451074130057e-09
NR1D2	1.9443349510154e-09
CAMKK2	1.94309348513071e-09
IYD	1.93970296267073e-09
HHIP	1.93930161574318e-09
DAPK2	1.93777944678455e-09
PRR16	1.93545352519136e-09
WDR25	1.9345459588728e-09
ADRB1	1.93416031651055e-09
ABLIM3	1.9340703422972e-09
PALLD	1.93391498848221e-09
DSTN	1.93375449539812e-09
ATP10A	1.93185759206654e-09
C3orf67	1.93185759206654e-09
ERFE	1.93185759206654e-09
FAM189A1	1.93185759206654e-09
PHF3	1.93185759206654e-09
PKD1L1	1.93185759206654e-09
RAD21L1	1.93185759206654e-09
SFMBT2	1.93185759206654e-09
SLC35D3	1.93185759206654e-09
VWA7	1.93185759206654e-09
RTN4RL1	1.93149137380468e-09
TRPC7	1.93092044695231e-09
DCDC2B	1.92978382223615e-09
SLC29A1	1.92841771015732e-09
C2	1.92795057322145e-09
NAGK	1.92789828732411e-09
TEX37	1.92658050216614e-09
NDUFS8	1.92643684323339e-09
THUMPD3	1.9261223119346e-09
ZNF251	1.92556163748493e-09
MTERF1	1.9238380631344e-09
CYP2J2	1.92359005297293e-09
MBP	1.9234509008237e-09
ZNF425	1.9232657041411e-09
ZNF778	1.9232657041411e-09
FBXL12	1.92280713297263e-09
AMH	1.92178748998532e-09
NDUFA4L2	1.92034749369276e-09
SOCS7	1.91994961565091e-09
PRMT9	1.91913692422861e-09
C5orf60	1.91887076911875e-09
HOXD1	1.91822863120693e-09
BAHD1	1.91696284120109e-09
RWDD3	1.91641901657909e-09
F9	1.9160365877635e-09
TLR7	1.91327306034281e-09
MYLK2	1.91287338150788e-09
FAM71C	1.90951109437256e-09
YTHDF2	1.90914811744661e-09
CHPF2	1.90898924306871e-09
HINFP	1.90786227808419e-09
UBXN1	1.90762627035837e-09
WHRN	1.90713991516656e-09
IGSF5	1.90673290129778e-09
PSMG2	1.90637185182981e-09
HNRNPUL2	1.90513271126997e-09
RP1L1	1.90478011524055e-09
AANAT	1.90142410268997e-09
ACOT13	1.90138005165062e-09
COL20A1	1.89995073061434e-09
TRMT2B	1.89954167767302e-09
ARHGAP4	1.8993958237643e-09
POLR3GL	1.89868975435177e-09
CHCHD10	1.89669344843967e-09
STOML2	1.89512007544336e-09
PNPT1	1.89353924784866e-09
TOX4	1.89318690526616e-09
MEMO1	1.89204614128001e-09
CA12	1.88777583825775e-09
NRIP2	1.88765492795207e-09
PBX3	1.88686104508484e-09
MAP3K2	1.8865638218101e-09
ZNF155	1.88632617569374e-09
PREX1	1.88549145339712e-09
KLHL38	1.88504851307916e-09
DNAJC24	1.8846984774703e-09
P2RY14	1.8845762283927e-09
CLDN19	1.883822460558e-09
SEMA3F	1.88347556301092e-09
ACP5	1.88230594924835e-09
SOX12	1.88206565484624e-09
CEP170	1.88076941229317e-09
IL22RA1	1.88013760906534e-09
LMAN1	1.87800177410096e-09
ADH1A	1.87774429271369e-09
EP400NL	1.87692298143674e-09
TAS2R38	1.87648905684047e-09
XBP1	1.87587460443101e-09
SLC8A1	1.87466955957886e-09
AQP5	1.87382260117924e-09
SLC22A2	1.87338765718744e-09
EMCN	1.8732072071001e-09
RGCC	1.87303553312413e-09
CCL22	1.87238864940704e-09
ZGRF1	1.8720322888631e-09
MPEG1	1.8704145566886e-09
FABP3	1.8698508453648e-09
SURF2	1.86809957922749e-09
GSPT2	1.86775985904163e-09
PRDM4	1.86715604256473e-09
CHTF8	1.86644498825821e-09
MLYCD	1.86635844182945e-09
BAG2	1.86608168999993e-09
TMED3	1.86553048927629e-09
SURF6	1.8648544617827e-09
ITM2B	1.86410301717166e-09
SLC25A31	1.86397694997999e-09
PCP4	1.86364113510789e-09
TUBAL3	1.86360481679567e-09
RBM20	1.86220964483721e-09
CKMT1B	1.86199252480532e-09
BEX2	1.86127308576095e-09
RASD2	1.86018587721634e-09
LMF2	1.85974875178076e-09
R3HDM1	1.85919483493723e-09
GCH1	1.85890391572374e-09
CXXC1	1.85821487208379e-09
REEP1	1.85805010815436e-09
ANXA8L1	1.85748931810048e-09
STRA13	1.85748675760946e-09
LZTFL1	1.85725223260754e-09
CAB39L	1.85717402879841e-09
BLID	1.85680506318128e-09
JDP2	1.85615716241944e-09
DPP4	1.85600742223783e-09
CUBN	1.85592216440715e-09
GCLC	1.85440304741191e-09
UBAC1	1.85092583215747e-09
ZNF496	1.84719702981008e-09
RPUSD2	1.84668814398123e-09
TMEM203	1.84428656655586e-09
TRIM55	1.84403055742551e-09
RPP21	1.84370543246535e-09
RNF216	1.8435910765932e-09
LPA	1.84322314375751e-09
ALDH7A1	1.8430589223915e-09
GNLY	1.84273781047637e-09
UCHL3	1.84219304403944e-09
TRMT6	1.84178171902561e-09
GSS	1.84051317805808e-09
PXDC1	1.84043692850058e-09
ITPKA	1.8400253933567e-09
RNASE2	1.83964638805344e-09
GAP43	1.83906730110825e-09
SLC5A1	1.83871008817473e-09
FGD3	1.83709070363292e-09
PPP3CB	1.8368915049732e-09
LPAR2	1.8367566674647e-09
SI	1.83641967824179e-09
TTC23L	1.83620349561216e-09
LGALS9C	1.83484606136613e-09
HLA-DPA1	1.83459342029752e-09
SLC13A5	1.83401414713733e-09
MRPS18B	1.83302904174884e-09
RDX	1.83189793125176e-09
USF2	1.82999690649521e-09
HSPA6	1.82986986638895e-09
FOXD3	1.82942273221928e-09
GSTM2	1.82858065319732e-09
SLC1A3	1.8268898872994e-09
RAB6B	1.82559203698674e-09
BEND7	1.82497934127157e-09
BEND5	1.824538246903e-09
HIP1R	1.82405522808971e-09
LAMTOR1	1.82394508165766e-09
WDR24	1.82350715881314e-09
WEE1	1.82271949533565e-09
EBF4	1.8220113084629e-09
KRT7	1.82035856266823e-09
IFITM3	1.8200471827045e-09
C11orf98	1.8199476186316e-09
TNRC6C	1.81943820134946e-09
ZNF480	1.81891059857009e-09
COL23A1	1.81755789537162e-09
SYT6	1.81741979474182e-09
CCDC140	1.81709281133609e-09
DDX10	1.81449112822762e-09
PDCD4	1.81445790588511e-09
C22orf46	1.8140738665377e-09
METTL2B	1.81313633469422e-09
RHOT1	1.8115943121167e-09
EPT1	1.8109726805549e-09
MARCKS	1.80965197566936e-09
POGZ	1.80811808649793e-09
ARHGEF10L	1.80766277439136e-09
DUOXA2	1.80764036644117e-09
BEGAIN	1.80716090872289e-09
SEH1L	1.80687329311325e-09
RNF180	1.80619904726309e-09
IL21	1.80598313964663e-09
ARSD	1.80539564117961e-09
HVCN1	1.80439475482474e-09
PDK2	1.80436011192024e-09
AZIN2	1.80309855590417e-09
DUS2	1.80297710867084e-09
KIF3B	1.802016786607e-09
CAST	1.79632099040900e-09
DPEP1	1.79599657734615e-09
PRSS3P2	1.79491076422162e-09
ELF1	1.79426674091762e-09
ATP5O	1.79374869120393e-09
AMY2B	1.79368080097193e-09
RAI14	1.7934933120141e-09
FAM135B	1.79347829253199e-09
ZNF138	1.79339707001511e-09
FAT1	1.79269578462592e-09
MPP5	1.791666344501e-09
EXOC3	1.79012827732475e-09
MYL1	1.78955288540198e-09
FAM71E2	1.78929385118416e-09
ATXN10	1.78897389036217e-09
SH2D1B	1.78831024464634e-09
IQGAP3	1.78752559924077e-09
MEST	1.78721019230561e-09
CALCR	1.78607693010349e-09
DLD	1.78592177711693e-09
ATXN7L1	1.78590627420622e-09
ENPP6	1.78484121166136e-09
BOLA3	1.78466760719975e-09
TDO2	1.78379170596176e-09
CA6	1.78346800293365e-09
GIMAP4	1.78284195885434e-09
SLC6A5	1.77974280203127e-09
INTS6	1.7793389899295e-09
TST	1.77761069690663e-09
WDR89	1.77692946487487e-09
AQP9	1.77635682145759e-09
IPO13	1.77332483380502e-09
PCED1A	1.77293011176069e-09
VMA21	1.77232271941703e-09
MRPL24	1.77093524887768e-09
ZNF626	1.77061555364696e-09
VSTM4	1.76853081321058e-09
BCL2L2	1.76822216712592e-09
PPOX	1.76648482927632e-09
SPCS2	1.7663905053658e-09
BSDC1	1.76627238181416e-09
PUS7L	1.76605066122464e-09
EIF4EBP3	1.76583934145373e-09
CCDC155	1.76483307070951e-09
ADSSL1	1.76444974065191e-09
OR10G2	1.76321530128228e-09
AKR1B10	1.76221213389948e-09
ASGR2	1.75883009685614e-09
GALNT2	1.75822004247889e-09
MX2	1.7556354954729e-09
NSMCE3	1.75452301063355e-09
ACKR4	1.75424552542331e-09
IDH3B	1.75366239319495e-09
MYCT1	1.75346272097539e-09
NT5C2	1.75156439133744e-09
KIAA1755	1.75118106210634e-09
PDIA3	1.75113363567526e-09
ZBTB47	1.75111223533145e-09
FBXO44	1.75086434553086e-09
MMRN1	1.75078212274698e-09
CD9	1.75045333299449e-09
VEZT	1.75030442918705e-09
NDUFA12	1.74984270549883e-09
BLOC1S6	1.74976672597656e-09
MYL5	1.749508739605e-09
RGS4	1.74893014048322e-09
SDCBP2	1.74731920203799e-09
HSD17B11	1.74706840926859e-09
C8orf58	1.74677976218497e-09
SIM1	1.7466548206846e-09
PABPC3	1.74629141680162e-09
EHF	1.74616233813981e-09
LINGO1	1.74544238452197e-09
DNAJC13	1.74480115050255e-09
UCP1	1.74460709868557e-09
MIER1	1.74457226710832e-09
ATP2C2	1.74296289522058e-09
FAN1	1.74208111079665e-09
TICAM1	1.74208022362053e-09
CHMP1A	1.74146996100191e-09
ARHGEF40	1.74120611951423e-09
RRP15	1.74111613699836e-09
TSSK6	1.73953822712835e-09
LIPN	1.73930658576275e-09
ZNF662	1.73878766067076e-09
C19orf43	1.73821165692379e-09
AMMECR1L	1.73805651604593e-09
RASGEF1A	1.73712444547062e-09
CIRBP	1.73682210173883e-09
SULF1	1.7356326741557e-09
HIST1H2AD	1.73554424942872e-09
OGFOD2	1.73533701501357e-09
PHKG2	1.7346443738425e-09
GATM	1.73435735806644e-09
PAK7	1.73423875301233e-09
CDKL3	1.73378598593992e-09
ZCCHC7	1.73357372386819e-09
LOC400927-CSNK1E	1.73292404891716e-09
ZNF433	1.73107132029759e-09
PRKRIP1	1.73055697265835e-09
SPIB	1.72923839538205e-09
PIGC	1.72922355944766e-09
LENG8	1.72913015310453e-09
MRAP2	1.72901584923765e-09
POLRMT	1.72827127599247e-09
ATG5	1.72719857040937e-09
VPS36	1.72588325949406e-09
CYP2B6	1.72559376616194e-09
DNAI1	1.7244082185887e-09
INO80C	1.72332449794228e-09
CSPP1	1.72231752994976e-09
SSH3	1.72211704873452e-09
SLC4A1	1.71969409606734e-09
RRP8	1.71966454765694e-09
GTF2I	1.71951847387403e-09
LCT	1.71892690045932e-09
KIAA2026	1.71833061623252e-09
ZUFSP	1.71760848101265e-09
RAB41	1.71744143101953e-09
NACAD	1.71698589618591e-09
CAMKK1	1.71694350878555e-09
HMG20A	1.71591051395515e-09
WTIP	1.71467879845807e-09
FKBP5	1.71407094665126e-09
ARMCX2	1.7126186790285e-09
CLCNKA	1.71156165127143e-09
GMIP	1.71087501039086e-09
EML4	1.71070953225908e-09
EDIL3	1.71033464067983e-09
CDR2	1.70951418625361e-09
PTAFR	1.70888117246816e-09
HLCS	1.70853976721626e-09
RIPPLY1	1.70779351354475e-09
XK	1.70706512382133e-09
ZDHHC16	1.70597434776389e-09
ASCC3	1.70449259098073e-09
DACT2	1.70398800195333e-09
ALG2	1.70323380770175e-09
ZBED4	1.70305201723498e-09
PCDHB5	1.70281951624502e-09
CYP2D6	1.70249599381543e-09
CYB561	1.70227036337901e-09
OR7A5	1.70192877687378e-09
IFT80	1.70100351925734e-09
GZMM	1.70000778801316e-09
NAALADL2	1.6994770499266e-09
MRPL51	1.69910329732638e-09
SPTBN5	1.6989526055324e-09
TRAPPC6A	1.69757285063243e-09
TMEM132C	1.69721256459181e-09
CLCA1	1.69526937698395e-09
GSE1	1.69298643470914e-09
TXN2	1.69195696694913e-09
WDR48	1.69107449520624e-09
PDCD6IP	1.69007402970201e-09
ELAVL3	1.68981597157638e-09
STXBP3	1.68828806594894e-09
CXCR6	1.68737363992651e-09
CCDC88B	1.68655317290586e-09
TPT1	1.68527842774787e-09
RERGL	1.68445659534386e-09
ZPR1	1.68445374128192e-09
RADIL	1.68408148296966e-09
PFN3	1.68407614051934e-09
GRM3	1.68396109738192e-09
FEZ1	1.68376892841025e-09
FNIP1	1.68274635876104e-09
IRAK2	1.68162334477338e-09
SPAST	1.68129507494973e-09
MMADHC	1.68021397249952e-09
ZNF92	1.67979186952742e-09
UBD	1.67910785822401e-09
UNKL	1.67910334506224e-09
ARL6	1.67833122449207e-09
C19orf66	1.67816021555735e-09
AIPL1	1.67798577869169e-09
IPO7	1.67793623603157e-09
PRPF39	1.67778753871764e-09
GFM1	1.67726696732563e-09
PNISR	1.67720794797725e-09
RCAN1	1.67678481244217e-09
NACC2	1.67674221686102e-09
DDX31	1.67645715892722e-09
TMEM184A	1.67630494104124e-09
ARHGEF18	1.67604618036111e-09
C8B	1.67461424008169e-09
UPF3A	1.67272752105925e-09
WIPF2	1.67230529815971e-09
INTS12	1.67012209786738e-09
APITD1-CORT	1.6699131630052e-09
RUSC2	1.669731780487e-09
TRH	1.66962825001886e-09
PTX3	1.669018607501e-09
MIPOL1	1.66861920117877e-09
ZNF26	1.66706518757941e-09
SLC35A3	1.66683265252298e-09
STAU1	1.66621964914244e-09
GOLGA8CP	1.66588362525786e-09
NKD2	1.66486083981834e-09
GRM7	1.66465293802902e-09
ALDH1L1	1.66441906585326e-09
NDUFS2	1.66369003703232e-09
STRADB	1.66223153200445e-09
IL2	1.66146715794644e-09
LAPTM5	1.66110018266723e-09
